"PROD_EST","COBERTURA","ANIO","ID_MES","MARCA","MODELO","TIPO","SEGMENTO","ORIGEN","ID_PAIS_ORIGEN","UNI_VEH"
"Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ","Nacional",2021,"02","Volkswagen","Golf-","Automóviles","Compactos","NACIONAL",1,95
"Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ","Nacional",2021,"02","Volkswagen","Golf Variant-/Crossgolf","Automóviles","Compactos","NACIONAL",1,0
"Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ","Nacional",2021,"02","Volkswagen","Jetta","Automóviles","Compactos","NACIONAL",1,0
"Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ","Nacional",2021,"02","Volkswagen","Nuevo Jetta","Automóviles","Compactos","NACIONAL",1,976
"Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ","Nacional",2021,"02","Volkswagen","Nuevo Jetta TDI","Automóviles","Compactos","NACIONAL",1,0
"Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ","Nacional",2021,"02","Volkswagen","Passat","Automóviles","De Lujo","IMPORTADO",66,0
"Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ","Nacional",2021,"02","Volkswagen","Polo 4 Ptas","Automóviles","Subcompactos","IMPORTADO",95,542
"Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ","Nacional",2021,"02","Volkswagen","Saveiro","Camiones ligeros","Pick Ups","IMPORTADO",31,957
"Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ","Nacional",2021,"02","Volkswagen","Taos","Camiones ligeros","SUV's","NACIONAL",1,923
"Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ","Nacional",2021,"02","Volkswagen","T-Cross","Camiones ligeros","SUV's","IMPORTADO",31,504
"Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ","Nacional",2021,"02","Volkswagen","Teramont","Camiones ligeros","SUV's","IMPORTADO",66,138
"Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ","Nacional",2021,"02","Volkswagen","Tiguan-","Camiones ligeros","SUV's","NACIONAL",1,410
"Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ","Nacional",2021,"02","Volkswagen","Touareg","Camiones ligeros","SUV's","IMPORTADO",62,0
"Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ","Nacional",2021,"02","Volkswagen","Transporter Carga","Camiones ligeros","SUV's","IMPORTADO",4,239
"Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ","Nacional",2021,"02","Volkswagen","Transporter Pasajeros","Camiones ligeros","SUV's","IMPORTADO",4,1
"Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ","Nacional",2021,"02","Volkswagen","UP!","Automóviles","Subcompactos","IMPORTADO",31,0
"Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ","Nacional",2021,"02","Volkswagen","Vento","Automóviles","Subcompactos","IMPORTADO",95,2569
"Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ","Nacional",2021,"02","Volkswagen","Virtus","Automóviles","Subcompactos","IMPORTADO",31,933
"Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ","Nacional",2021,"02","Volkswagen","Volkswagen Caddy","Camiones ligeros","Pick Ups","IMPORTADO",177,96
"Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ","Nacional",2021,"02","Volvo","S60 III","Automóviles","De Lujo","IMPORTADO",66,4
"Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ","Nacional",2021,"02","Volvo","XC40","Automóviles","De Lujo","IMPORTADO",23,154
"Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ","Nacional",2021,"02","Volvo","XC60 II","Camiones ligeros","SUV's","IMPORTADO",209,46
"Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ","Nacional",2021,"02","Volvo","XC90 II","Camiones ligeros","SUV's","IMPORTADO",209,37
"Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ","Nacional",2021,"03","Acura","ILX","Automóviles","De Lujo","IMPORTADO",66,0
"Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ","Nacional",2021,"03","Acura","Mdx","Camiones ligeros","SUV's","IMPORTADO",40,3
"Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ","Nacional",2021,"03","Acura","NSX","Automóviles","Deportivos","IMPORTADO",66,0
"Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ","Nacional",2021,"03","Acura","Rdx","Camiones ligeros","SUV's","IMPORTADO",66,61
"Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ","Nacional",2021,"03","Acura","TLX","Automóviles","De Lujo","IMPORTADO",66,9
"Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ","Nacional",2021,"03","Alfa Romeo","Alfa Romeo Giulietta Progression Manual","Automóviles","Deportivos","IMPORTADO",124,9
"Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ","Nacional",2021,"03","Alfa Romeo","Giulia","Automóviles","De Lujo","IMPORTADO",124,3
"Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ","Nacional",2021,"03","Alfa Romeo","Stelvio","Automóviles","De Lujo","IMPORTADO",124,2
"Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ","Nacional",2021,"03","Audi","A1*","Automóviles","De Lujo","IMPORTADO",64,201
"Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ","Nacional",2021,"03","Audi","A3-","Automóviles","De Lujo","IMPORTADO",4,16
"Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ","Nacional",2021,"03","Audi","A4","Automóviles","De Lujo","IMPORTADO",4,113
"Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ","Nacional",2021,"03","Audi","A5 Coupe","Automóviles","De Lujo","IMPORTADO",4,16
"Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ","Nacional",2021,"03","Audi","A5 Sportback","Automóviles","Deportivos","IMPORTADO",4,54
"Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ","Nacional",2021,"03","Audi","A6","Automóviles","De Lujo","IMPORTADO",4,13
"Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ","Nacional",2021,"03","Audi","A7","Automóviles","De Lujo","IMPORTADO",4,21
"Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ","Nacional",2021,"03","Audi","A8","Automóviles","De Lujo","IMPORTADO",4,0
"Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ","Nacional",2021,"03","Audi","e-tron","Camiones ligeros","SUV's","IMPORTADO",23,10
"Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ","Nacional",2021,"03","Audi","Q2","Automóviles","De Lujo","IMPORTADO",62,224
"Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ","Nacional",2021,"03","Audi","Q3","Automóviles","De Lujo","IMPORTADO",94,162
"Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ","Nacional",2021,"03","Audi","Q3 SB","Camiones ligeros","SUV's","IMPORTADO",94,69
"Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ","Nacional",2021,"03","Audi","Q5","Camiones ligeros","SUV's","NACIONAL",1,210
"Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ","Nacional",2021,"03","Audi","Q7-","Camiones ligeros","SUV's","IMPORTADO",62,50
"Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ","Nacional",2021,"03","Audi","Q8","Camiones ligeros","SUV's","IMPORTADO",4,58
"Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ","Nacional",2021,"03","Audi","R8","Automóviles","De Lujo","IMPORTADO",4,3
"Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ","Nacional",2021,"03","Audi","TT Coupe","Automóviles","De Lujo","IMPORTADO",94,9
"Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ","Nacional",2021,"03","Bentley","Flying Spur","Automóviles","De Lujo","IMPORTADO",181,1
"Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ","Nacional",2021,"03","BMW","i8","Automóviles","Deportivos","IMPORTADO",4,1
"Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ","Nacional",2021,"03","BMW","Serie 1 Hatch","Automóviles","De Lujo","IMPORTADO",4,66
"Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ","Nacional",2021,"03","BMW","Serie 1 Sedán","Automóviles","De Lujo","IMPORTADO",4,34
"Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ","Nacional",2021,"03","BMW","Serie 2","Automóviles","De Lujo","IMPORTADO",4,32
"Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ","Nacional",2021,"03","BMW","Serie 3","Automóviles","De Lujo","IMPORTADO",4,11
"Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ","Nacional",2021,"03","BMW","Serie 3-","Automóviles","De Lujo","NACIONAL",1,108
"Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ","Nacional",2021,"03","BMW","Serie 4","Automóviles","De Lujo","IMPORTADO",4,41
"Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ","Nacional",2021,"03","BMW","Serie 5","Automóviles","De Lujo","IMPORTADO",4,11
"Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ","Nacional",2021,"03","BMW","Serie 7","Automóviles","De Lujo","IMPORTADO",4,2
"Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ","Nacional",2021,"03","BMW","Serie 8","Automóviles","De Lujo","IMPORTADO",4,1
"Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ","Nacional",2021,"03","BMW","X1","Camiones ligeros","SUV's","IMPORTADO",4,227
"Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ","Nacional",2021,"03","BMW","X2","Camiones ligeros","SUV's","IMPORTADO",4,116
"Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ","Nacional",2021,"03","BMW","X3","Camiones ligeros","SUV's","IMPORTADO",66,149
"Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ","Nacional",2021,"03","BMW","X4","Camiones ligeros","SUV's","IMPORTADO",66,90
"Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ","Nacional",2021,"03","BMW","X5","Camiones ligeros","SUV's","IMPORTADO",66,76
"Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ","Nacional",2021,"03","BMW","X6","Camiones ligeros","SUV's","IMPORTADO",66,44
"Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ","Nacional",2021,"03","BMW","X7","Camiones ligeros","SUV's","IMPORTADO",66,6
"Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ","Nacional",2021,"03","BMW","Z4-","Automóviles","De Lujo","IMPORTADO",4,18
"Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ","Nacional",2021,"03","Chrysler","Attitude","Automóviles","Subcompactos","IMPORTADO",214,625
"Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ","Nacional",2021,"03","Chrysler","Challenger","Automóviles","Deportivos","IMPORTADO",40,15
"Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ","Nacional",2021,"03","Chrysler","Charger","Automóviles","De Lujo","IMPORTADO",40,4
"Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ","Nacional",2021,"03","Chrysler","Cherokee","Camiones ligeros","SUV's","IMPORTADO",66,1
"Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ","Nacional",2021,"03","Chrysler","Chrysler Pacifica","Camiones ligeros","Minivans","IMPORTADO",40,23
"Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ","Nacional",2021,"03","Chrysler","CHRYSLER 300C","Automóviles","De Lujo","IMPORTADO",40,1
"Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ","Nacional",2021,"03","Chrysler","Crew Cab-","Camiones ligeros","Pick Ups","NACIONAL",1,746
"Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ","Nacional",2021,"03","Chrysler","Dodge Neon","Automóviles","Compactos","IMPORTADO",227,10
"Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ","Nacional",2021,"03","Chrysler","Durango","Camiones ligeros","SUV's","IMPORTADO",66,26
"Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ","Nacional",2021,"03","Chrysler","Grand Caravan","Camiones ligeros","Minivans","IMPORTADO",40,4
"Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ","Nacional",2021,"03","Chrysler","Grand Cherokee","Camiones ligeros","SUV's","IMPORTADO",66,113
"Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ","Nacional",2021,"03","Chrysler","Jeep Compass-","Camiones ligeros","SUV's","NACIONAL",1,63
"Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ","Nacional",2021,"03","Chrysler","JT ","Camiones ligeros","Pick Ups","IMPORTADO",66,206
"Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ","Nacional",2021,"03","Chrysler","Promaster","Camiones ligeros","SUV's","NACIONAL",1,73
"Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ","Nacional",2021,"03","Chrysler","Promaster Rapid","Camiones ligeros","Pick Ups","IMPORTADO",31,281
"Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ","Nacional",2021,"03","Chrysler","RAM 1500-","Camiones ligeros","Pick Ups","NACIONAL",1,75
"Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ","Nacional",2021,"03","Chrysler","RAM 2500-","Camiones ligeros","Pick Ups","NACIONAL",1,0
"Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ","Nacional",2021,"03","Chrysler","RAM 4000","Camiones ligeros","Pick Ups","NACIONAL",1,301
"Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ","Nacional",2021,"03","Chrysler","RAM 700","Camiones ligeros","Pick Ups","IMPORTADO",31,1162
"Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ","Nacional",2021,"03","Chrysler","Renegade","Camiones ligeros","SUV's","IMPORTADO",31,335
"Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ","Nacional",2021,"03","Chrysler","Wrangler","Camiones ligeros","SUV's","IMPORTADO",66,459
"Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ","Nacional",2021,"03","Fiat","Argo","Automóviles","Subcompactos","IMPORTADO",31,253
"Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ","Nacional",2021,"03","Fiat","Ducato","Camiones ligeros","Pick Ups","IMPORTADO",124,36
